id,LR,RF,KRN,GBR,ETR,Ridge,cb,Ada,GCN_canonical_ESOL,GCN_attentivefp_ESOL,GAT_canonical_ESOL,GAT_attentivefp_ESOL,Weave_canonical_ESOL,Weave_attentivefp_ESOL,MPNN_canonical_ESOL,MPNN_attentivefp_ESOL,AttentiveFP_canonical_ESOL,AttentiveFP_attentivefp_ESOL,gin_supervised_contextpred_ESOL,gin_supervised_infomax_ESOL,gin_supervised_edgepred_ESOL,gin_supervised_masking_ESOL,label
540,-0.763809515,-0.863055548,-3.5039997,-0.922197421,-1.007500011,-0.756410617,-1.102420895,-2.242573285,0.4579209,0.014015138,-1.0811305,-1.1088992,0.62827796,-0.27809337,0.62258506,0.2815355,0.50918555,0.5953469,0.02644059,-0.16005187,0.17431456,0.49036828,0.62
541,-3.871542867,-4.392219991,-4.5306,-3.793760742,-4.025000048,-3.780201515,-4.134770615,-2.604040239,-3.694115,-2.8622766,-5.473784,-5.1634526,-3.9883997,-4.499946,-3.8991704,-3.716399,-4.213293,-3.997095,-3.873154,-3.5210078,-2.9883301,-3.3646023,-3.817
542,-2.554667045,-1.453000004,-1.4620001,-1.117316779,-0.800000012,-2.481426273,-1.344314844,-2.242573285,-0.6265584,-0.74118143,-0.8915243,-2.3642,0.061427757,-0.827644,0.11085227,-0.30903354,-0.29045355,-0.27725244,-0.3405608,-0.6703189,-0.6006704,-0.47580194,-0.29
543,-2.821254928,-2.132860004,-1.9100001,-2.855062069,-0.933650016,-2.902968705,-2.908518003,-3.048400507,-2.4895816,-1.9943974,-3.582293,-4.051885,-2.9770124,-3.0717661,-2.7913003,-3.5286891,-3.0957508,-2.7614655,-2.398313,-2.980703,-2.92219,-2.466499,-2.85
544,-1.368010658,-2.076259994,-1.8959999,-2.307222387,-1.708799968,-1.428500378,-1.48825309,-2.204276243,-1.1678782,-1.1654162,-2.7936354,-2.9513316,-1.2433211,-2.1076684,-1.2322491,-1.6213919,-1.1681924,-1.3973498,-1.1788499,-1.7776846,-2.3191202,-1.2057757,-1.19
545,-2.227506992,-2.881340009,-2.34,-3.108116134,-3.082239981,-2.285801894,-3.107170632,-3.175714227,-2.435631,-1.9626687,-3.0024347,-1.7968726,-2.2988238,-2.6977649,-2.5171366,-2.9274814,-2.6617432,-2.4209528,-2.2770617,-2.8007612,-3.1577804,-2.5398767,-2.77
546,-2.861953453,-1.478826678,-1.9448,-2.01135856,-0.427720001,-2.727029922,-1.697906895,-2.164360358,-1.7811761,-1.5599313,-4.0887527,-2.4402084,-1.1803955,-3.0415251,-1.7843211,-2.508155,-1.4780788,-1.6582593,-0.70695186,-1.8083807,-2.9827855,-0.42349818,-0.624
547,-6.219837081,-6.351416662,-6.5339994,-6.26750188,-7.305999947,-6.227535205,-6.452086513,-6.055985666,-6.285208,-4.773535,-7.4983954,-7.520842,-7.5039043,-6.351972,-6.795515,-7.364932,-7.121196,-6.12288,-6.422573,-7.3542557,-6.2820807,-6.900272,-6.57
548,-0.547724853,-1.319926652,-0.64399993,-0.755062563,-2.523599966,-0.626291469,-1.272274952,-1.802632685,-4.32718,-2.9305515,-5.6025515,-5.7825484,-4.38312,-3.6263757,-4.6526494,-5.3000565,-4.754844,-4.2634673,-3.8947122,-4.799752,-2.6740143,-4.56453,-4.92
549,-3.8214942,-3.245570009,-3.543,-2.831177959,-3.261270049,-3.798726525,-3.232486891,-2.346049911,-4.019977,-3.6442368,-4.6337953,-4.1284637,-3.3520243,-4.106442,-3.8853292,-3.8816626,-3.7083433,-3.522596,-3.2610953,-3.622005,-2.1593552,-4.1842256,-4
550,-1.437005629,-1.607699995,-1.352,-0.945117417,-3.329199944,-1.356980728,-1.681180326,-1.976449913,-0.795418,-0.8067226,-2.3900867,-2.1503363,-0.51285547,-1.2173777,-0.66831696,-0.98615927,-0.94291383,-0.97286236,-1.190881,-1.5039304,-1.2207984,-1.2041961,-0.71
551,-2.099360927,-1.341990005,-1.5662,-1.358941979,-1.847600031,-2.173021492,-1.285842107,-2.242573285,-2.3685694,-1.6051087,-2.8389602,-1.694702,-0.55558,-2.243855,-1.3431444,-1.0194426,-0.94274104,-1.5810885,-0.9602312,-0.78104144,-0.65288115,-0.8090185,-0.12
552,-1.485498962,-4.562819972,-4.4438,-4.408368656,-4.134799931,-1.777280484,-4.37421704,-2.319504488,-3.9061046,-3.905373,-5.867019,-5.40509,-4.9868712,-6.0025964,-4.1779323,-4.811407,-5.788368,-4.8361855,-4.2249436,-4.537321,-3.7207549,-4.573067,-5.507
553,-4.03030341,-2.656293306,-5.0808,-3.229864908,-2.36539989,-4.019292262,-3.697323919,-4.798515044,-2.8894875,-2.075347,-3.0640807,-3.6856022,-2.2339396,-2.1773882,-2.6379418,-3.2295835,-2.9015179,-2.5978503,-1.9864126,-2.6698964,-2.124231,-2.9080741,-2.96
554,-5.012673665,-4.959650087,-5.1,-5.06663935,-4.400000095,-4.958550442,-4.871989326,-5.802330086,-4.0178056,-3.1419091,-4.806035,-4.7863727,-5.4936943,-4.0338,-4.612662,-4.7967615,-4.5208893,-4.0347943,-4.274666,-4.517539,-5.590988,-4.221104,-4.4
555,-7.344734081,-4.832648333,-4.4546003,-5.457419157,-8.066315117,-7.428814426,-4.74133661,-4.823313767,-4.6403093,-5.0065536,-6.349159,-7.4921827,-3.9836998,-4.615981,-3.343714,-3.3166254,-4.7432995,-4.9059763,-2.8434749,-3.9920094,-2.7342956,-3.5411913,-4.081
556,-4.372008506,-3.384070007,-3.6341999,-3.944464555,-3.742550063,-4.325928655,-4.101787437,-3.175714227,-2.4828641,-2.0243316,-3.6748796,-3.320527,-2.2219105,-2.766342,-2.973887,-3.3272889,-2.4188972,-2.3521302,-1.8209504,-2.4945543,-3.519355,-2.8421829,-2.51
557,-5.380562311,-4.830371526,-4.0784,-4.335429816,-5.114999771,-5.355253898,-5.010325764,-4.903249915,-4.2832317,-3.9696672,-7.1506076,-5.8602448,-6.1292543,-5.903465,-4.9174695,-4.970089,-5.315913,-5.202752,-6.665982,-5.9219847,-2.5355344,-5.009452,-6.144
558,-3.457172749,-4.341149953,-5.5182,-3.843605101,-5.432669907,-3.483066026,-4.251736732,-3.605025142,-4.4772925,-3.752668,-5.2462125,-5.043401,-5.4389052,-4.9071746,-6.3133636,-6.1320047,-5.11209,-4.881496,-4.6663175,-4.217391,-6.798469,-5.320929,-4.38
559,-6.186994385,-6.781689916,-5.89,-6.333082964,-7.357799897,-6.296254603,-6.687713217,-6.704419505,-6.6247334,-5.1755023,-8.239002,-7.7913437,-7.5535975,-7.048428,-7.55421,-7.582414,-7.6001673,-6.7662134,-7.291621,-7.883751,-6.447037,-7.6700974,-7.8
560,-5.100799461,-6.188610057,-5.236,-5.771231967,-7.517600193,-5.170209381,-6.038898541,-5.998634873,-7.26944,-5.6163673,-8.959826,-8.326974,-7.706975,-7.744884,-8.131851,-7.742348,-7.986476,-7.281911,-7.916139,-8.500848,-6.589572,-8.36585,-8.01
561,-2.6288274,-3.990210025,-3.8869998,-4.471349745,-4.428500032,-2.770026179,-4.193564553,-4.361722241,-4.414013,-3.8166578,-6.2390924,-5.591343,-4.1873407,-4.9256687,-4.2255697,-3.8545513,-4.258662,-3.886814,-2.7186491,-4.287121,-2.9419422,-3.6118107,-3.893
562,-2.070812972,-2.259690006,-1.886,-2.212405381,-0.933000016,-2.111500085,-2.074507916,-2.410836211,-2.3475306,-1.952621,-2.8144584,-3.969571,-2.6890152,-2.796746,-1.5671127,-2.8327272,-2.553505,-2.647585,-2.4983437,-2.9529884,-2.9928582,-1.6489782,-1.93
563,-2.319092525,-2.10131667,-1.4459999,-2.290936909,-1.824399999,-2.297944291,-2.091891442,-2.346049911,-2.4594452,-1.9309945,-3.6327186,-2.4992738,-1.3720484,-2.0061266,-1.7284042,-2.2298663,-2.1844413,-1.7942128,-1.4674717,-1.4491292,-1.9350985,-2.1004047,-1.66
564,-3.190810889,-3.275510339,-3.0479999,-2.958039294,-3.247499943,-3.179051956,-3.288067734,-4.285279344,-2.6938322,-2.3886573,-4.169618,-2.9752412,-2.9774537,-2.8584273,-3.044264,-3.422406,-3.0161855,-2.8667414,-3.3379369,-3.198489,-1.4692361,-3.1885474,-3.39
565,-0.700466625,-1.2884,-0.86399996,-1.715662921,-1.335100038,-0.781705064,-1.35056366,-2.242573285,-1.3196424,-1.2234204,-2.7005239,-2.340394,-2.1926503,-1.8577616,-1.631535,-2.505109,-1.8446114,-1.7473176,-2.328184,-1.6087401,-2.1293561,-2.4987223,-2.42
566,-1.555193471,-0.933490021,-1.1079999,-2.066970752,-2.907500069,-1.548099341,-1.127422184,-2.79238611,-1.046853,-0.8164768,-2.7684278,-1.1501511,-0.36410755,-1.1158484,-0.10316494,-1.0049908,-0.052345753,0.09942865,-0.5859286,-0.91958874,-0.7912172,-0.36739302,-0.77
567,-4.612758917,-4.911370034,-6.8560004,-4.686995677,-5.663640065,-4.632359958,-5.624487659,-5.998634873,-4.492729,-3.0407028,-5.8877134,-5.8545113,-5.7574177,-4.209362,-5.2412024,-5.204342,-5.0249004,-4.160438,-4.527428,-4.9032917,-5.487173,-4.8404794,-5.56
568,-2.492732304,-2.237309987,-2.9150002,-2.502892566,-2.119199967,-2.532490834,-2.581002508,-3.1656482,-3.5974767,-2.2888958,-4.5963078,-4.360754,-2.8458424,-3.6807706,-3.0036516,-3.2444694,-3.1116614,-2.7522922,-2.6637692,-2.8279321,-4.1813126,-2.4092987,-2.7
569,-4.705697822,-4.917045261,-4.182,-4.574650598,-5.000000159,-4.657763921,-5.003469511,-5.061510691,-3.197997,-2.5117936,-3.646288,-3.6000013,-3.3145761,-2.469003,-3.2365334,-3.6611192,-3.8839173,-3.71211,-3.8933122,-3.197575,-2.261966,-4.2203803,-3.73
570,-2.06500807,-3.022126647,-5.6288,-3.008243059,-1.996820011,-2.104911673,-2.559475039,-2.884322539,-3.41765,-2.4299405,-4.7187715,-3.612915,-2.9427018,-4.2407737,-3.499452,-3.425699,-3.57579,-3.0175529,-2.8856068,-3.3065238,-2.2294638,-3.6105819,-3.028
571,-3.121664616,-2.52836,-2.4928,-2.518508612,-2.390000105,-3.02162235,-2.830318883,-2.604040239,-2.4098713,-2.2736144,-3.8126693,-4.578685,-1.8784863,-2.540245,-2.4483333,-2.6687195,-2.6777515,-2.6824903,-2.8842232,-3.1262195,-1.5899299,-2.0756412,-2.39
572,-3.548210106,-3.041020005,-3.6880002,-3.461770159,-3.381400013,-3.561643466,-3.49928909,-4.671154456,-2.101415,-1.2583525,-3.063694,-2.6306973,-1.2981037,-2.1773055,-1.539655,-1.9736248,-1.3938468,-1.5242412,-1.4649104,-1.7015992,-2.8891833,-1.655796,-1.52
573,-2.502835336,-3.589509996,-2.316,-4.211634472,-3.094599986,-2.587449685,-3.227954111,-4.323785967,-2.742919,-1.5969751,-3.5629096,-2.0315657,-2.337422,-2.5088785,-2.5422401,-2.741286,-2.4230058,-2.2440197,-2.0871046,-2.1589599,-3.0241764,-2.3479793,-2.78
574,-4.168891981,-2.958563324,-7.1304,-3.782020376,-2.339749974,-4.116835487,-3.598229061,-4.900532657,-2.9201472,-2.7185338,-4.187851,-3.636179,-2.7621322,-3.0867403,-2.7112708,-3.7394695,-3.1383939,-2.7806702,-2.1644928,-2.957433,-1.9195019,-3.394407,-3.53
575,-2.147341961,-1.661740013,-3.7099998,-2.238513011,-2.297799997,-2.201220045,-1.546419925,-3.846110624,-1.4315546,-0.768549,-1.4699225,-1.4353278,-1.0874287,-0.9775921,-0.52986985,-1.1736063,-0.74453306,-0.59817684,-1.199028,-0.8422726,-0.6937266,-0.8696132,-1.37
576,-4.123182019,-3.535489954,-3.7760003,-3.642303992,-3.192299948,-4.09489407,-2.986469477,-3.1656482,-3.244953,-2.7238555,-4.536112,-5.256351,-3.2120013,-2.9820554,-3.0626502,-3.6237125,-3.7389672,-3.584784,-3.4823778,-2.8504734,-2.410064,-2.8059113,-3.18
577,-1.247205444,-1.452699993,-1.5860001,-1.994730041,-1.198699996,-1.344043383,-1.274554643,-2.319504488,-1.9042964,-1.5409186,-1.1675117,-3.7280574,-1.5579244,-1.7520944,-1.3629661,-1.854407,-1.2876732,-1.3373936,-1.6629128,-1.7629727,-1.9821932,-1.6104821,-1.54
578,-4.029240607,-3.827780013,-3.8478,-3.037450224,-4.426599998,-4.125555057,-3.484514868,-3.371733316,-3.239746,-2.6588938,-5.2459917,-4.712166,-4.0542994,-4.105218,-3.6457605,-3.7069843,-3.6078463,-3.6504157,-3.8825974,-3.196759,-2.8022819,-3.1294887,-3.48
579,-3.184234539,-3.682569889,-3.147,-2.869400422,-4.380749803,-3.178151843,-3.817028485,-3.277075932,-5.674718,-4.6770787,-6.11101,-6.5695066,-5.0914817,-5.7087593,-6.5151496,-5.877218,-6.5731373,-6.1390767,-5.8340416,-6.229435,-5.4563375,-5.7238812,-7.11
580,-0.679508626,-1.068590002,-1.6279999,-1.917693857,-0.774940003,-0.689360841,-1.22098304,-2.298657095,-0.9495274,-0.84954935,-1.8201486,-1.8410543,-0.9149935,-1.1291869,-0.56195337,-0.90023345,-1.0735834,-0.6534698,-0.929041,-1.1491674,-1.7332245,-0.4180127,-0.96
581,-1.067991105,-1.301199996,-0.666,-1.932429784,-1.328400044,-1.143126936,-1.554236794,-2.164360358,-0.84690404,-0.45813137,-1.6751219,-1.0819113,-0.5024487,-0.81388295,-0.7608626,-0.61702996,-0.8164971,-0.45978475,-0.62696004,-0.9116358,-1.1023139,-1.1189895,-0.79
582,-2.436849059,-4.104959983,-3.2127998,-3.419381054,-2.10755993,-2.562377474,-3.69670395,-3.1656482,-4.1263957,-4.2162714,-6.147343,-6.5187626,-2.9838343,-4.5692425,-2.9470057,-2.9976537,-5.2257333,-4.3640447,-4.2662015,-4.083907,-3.5437386,-2.9860985,-3.8
583,-3.674913085,-4.419160002,-2.9936001,-4.639339241,-4.494700003,-3.764566059,-4.625911497,-4.361722241,-5.176573,-4.162916,-7.065103,-6.154542,-4.5571275,-5.622124,-4.5321403,-4.294861,-4.848978,-4.266348,-3.64938,-5.3010273,-3.3237035,-4.2782893,-5.839
584,-4.059467161,-4.521119967,-4.7500005,-3.837611357,-6.113999939,-4.094511848,-4.355349938,-5.720315801,-3.3689463,-3.3168879,-5.045946,-4.2094507,-4.757434,-4.030899,-4.5347066,-4.850328,-4.654149,-4.3749256,-4.0032363,-4.5545197,-5.318133,-4.5896287,-4.29
585,-0.810481807,-2.015100015,-1.6056,-2.315811652,-0.531560015,-0.889743058,-1.529290093,-2.204276243,-2.3409026,-1.2112942,-2.5463924,-2.6982155,-1.4810804,-1.4419543,-1.6386502,-1.261086,-1.3359723,-1.4997873,-0.8648033,-1.0370291,-0.9883916,-1.0569544,-1.458
586,-5.903237597,-5.032469985,-3.6370003,-4.010695567,-3.064600062,-5.730157244,-4.752530779,-4.407258067,-6.4864883,-5.164854,-8.219052,-7.4907165,-7.157879,-7.0484276,-7.7393336,-7.4240427,-7.5442667,-6.7545795,-6.54354,-7.4671283,-6.219098,-8.123677,-7.92
587,-2.53577067,-3.14376997,-2.744,-2.875578751,-6.385466671,-2.59280711,-2.937155042,-2.346049911,-3.8654068,-2.753417,-4.6597004,-4.882515,-4.320985,-4.796834,-4.853274,-4.4394736,-4.151374,-4.13842,-3.4171846,-3.8836958,-3.897693,-3.5675778,-4.21
588,-2.979013802,-3.695925002,-0.32800007,-3.162523615,-5.963659935,-3.004563768,-2.99554177,-2.346049911,-4.165647,-3.2468286,-4.9286795,-6.1748967,-1.9488733,-3.3894613,-3.053081,-3.1042006,-2.0308506,-2.8894076,-2.3084533,-3.472077,-3.0223298,-2.3031032,-3.685
589,-4.325084014,-3.17977999,-3.287,-3.157281154,-1.902499974,-4.268605335,-3.305691458,-3.175714227,-2.6346357,-1.7874196,-3.6132512,-3.5261254,-2.5632236,-2.8690689,-3.0284276,-3.1073139,-2.900987,-2.5295312,-1.9841117,-2.8067856,-3.8337095,-2.747452,-2.7
590,-3.801974782,-3.512940018,-2.6306,-3.214342909,-2.413850045,-3.76375043,-2.913437109,-3.539034101,-1.777833,-1.4438324,-3.6028643,-3.1101694,-1.70801,-2.38352,-1.7389212,-1.8698853,-2.0499625,-1.9673996,-2.130024,-2.4696012,-3.112663,-1.8335042,-1.55
591,-6.02165896,-5.149409866,-6.6229997,-5.173461525,-5.912569776,-5.960068203,-5.565185653,-3.989406826,-5.5774074,-4.7035546,-6.942805,-6.3139963,-6.188549,-6.892517,-5.8646398,-6.486336,-6.0371323,-5.6689844,-6.353901,-7.044948,-3.6261036,-6.2641425,-6.291
592,-1.520313982,-3.593549971,-2.248,-3.677856637,-5.697159996,-1.635873096,-2.914888142,-2.242573285,-3.3574474,-2.9589806,-4.8302684,-5.7945423,-2.6655984,-3.116659,-2.3453908,-2.5517135,-2.9376016,-2.9830863,-3.1974828,-2.7886794,-2.6024973,-2.409148,-4.16
593,-3.827446669,-4.704143289,-5.6918,-4.353156536,-5.08416008,-3.811299889,-3.925950856,-3.277075932,-4.478632,-3.513782,-5.831943,-5.3383174,-4.0727763,-4.535849,-4.6427474,-4.531077,-4.223403,-4.0565104,-3.2324069,-4.3150144,-2.9655416,-4.929932,-4.907
594,-2.131708696,-3.504616422,-2.412,-2.121253457,-3.586666663,-2.134221441,-2.744184547,-2.164360358,-2.3496501,-2.0491333,-3.3905983,-2.92521,-2.1785898,-1.7878036,-2.9303565,-3.00436,-2.6070538,-3.0355716,-2.3301294,-2.6139438,-2.7065032,-6.308466,-2.64
595,-2.908309777,-2.521210003,-3.6599998,-2.907211081,-1.705700018,-2.862024896,-2.51492154,-2.785415718,-1.7814105,-0.9841988,-2.6275468,-2.1690507,-1.2225538,-2.0393798,-1.3972181,-1.8958946,-1.115419,-1.1295408,-1.1625763,-1.404927,-2.4681513,-1.3433092,-2.21
596,-2.746412723,-2.969110001,-2.2680001,-3.37458821,-1.696599956,-2.781381091,-3.080534135,-3.989406826,-2.867132,-2.0239978,-3.7190356,-1.9150548,-2.990292,-3.2495062,-3.2472653,-3.751122,-3.0460293,-2.7638733,-2.8487537,-2.8867662,-3.0905628,-3.1916807,-2.92
597,-2.044687928,-3.463629981,-3.6534,-2.982298152,-3.472060044,-2.097398042,-3.720078836,-2.319504488,-3.4803922,-3.4529912,-4.424358,-3.93792,-2.740924,-3.655489,-3.1571784,-3.9338312,-3.05209,-2.9304705,-2.617059,-3.2049239,-2.4640312,-3.1382842,-2.93
598,-0.466450761,-1.726349989,-1.296,-1.768914633,-2.145499949,-0.56707062,-1.451562514,-2.164360358,-2.0655851,-1.6497195,-2.061585,-3.1570668,-2.3095686,-1.5724277,-2.2750723,-2.7057128,-2.5345984,-2.476172,-2.3351557,-2.2997656,-2.138397,-2.973968,-2.73
599,-0.0842049,-1.111359993,-1.7950001,-1.070806456,0.283500001,-0.167133596,0.129086238,-1.802632685,-0.020642102,-0.3157131,-1.3389841,-0.12795079,0.7637146,-0.641281,0.47672117,0.054539695,0.15098691,-0.020322084,-0.5343278,-0.51116675,-0.3167052,0.64985144,1.02
600,-2.037187111,-1.37594999,-0.09799998,-1.939672683,-1.328300045,-1.98199342,-1.692785846,-2.164360358,-1.1941991,-0.7643903,-2.573874,-2.0939457,-0.8454402,-0.4212483,-1.2851297,-1.1285378,-1.0845091,-1.7070043,-0.7715881,-0.51045066,-1.2887394,-1.5056247,-1.36
601,-3.265740463,-3.363079998,-4.182,-3.665058053,-3.381400013,-3.278366773,-3.851286275,-3.846110624,-2.9691658,-2.2820137,-3.871704,-3.9135513,-3.01337,-2.8164506,-3.1966367,-2.994266,-3.2452476,-2.815393,-2.8724844,-3.137996,-3.998379,-3.1623242,-3.05
602,-1.238309036,-2.857850022,-5.524,-2.81417068,-3.493059937,-1.443427848,-3.608175253,-3.175714227,-3.855559,-2.6013346,-3.9300623,-3.614571,-3.59623,-3.6577873,-3.906589,-3.6865263,-2.7842078,-3.2020946,-2.5871866,-2.0070195,-4.3173633,-3.2668726,-3.18
603,-5.436540092,-5.142199957,-3.9380002,-4.19618423,-3.555939949,-5.290417478,-5.063054794,-4.310278906,-9.755218,-7.235372,-11.986962,-10.798183,-7.793974,-10.530707,-9.243022,-8.807113,-8.867864,-8.96315,-9.771855,-11.417417,-7.1634007,-10.597723,-11.6
604,-3.765583861,-3.897999972,-2.9362,-3.876725918,-2.07060003,-3.811755415,-3.883043324,-3.277075932,-3.61502,-2.9404125,-4.954711,-4.008715,-4.303045,-4.0189404,-4.199886,-4.334711,-3.35215,-2.2499597,-2.7065685,-3.0509562,-3.589523,-3.75043,-3.664
605,-0.184921314,0.307329995,0.614,-0.734686835,1.002899993,-0.172581263,-0.067405263,-1.713547949,0.5221175,0.23670137,-0.48160818,-0.2720104,1.1319542,0.20128235,0.6537721,0.92177975,0.6955333,0.84131336,-0.05642751,0.12128957,0.65397435,1.0435987,1.58
606,-5.340299737,-4.421119983,-4.5432,-4.199999527,-4.316399937,-5.283677961,-4.675686597,-5.110109993,-3.5731447,-2.9852,-4.591274,-4.2069106,-4.493725,-3.641165,-3.7827783,-4.33956,-4.044326,-3.9620683,-3.5935056,-3.937264,-5.0694246,-3.5708864,-3.7
607,-5.234871017,-3.607319991,-3.2268002,-4.249097876,-4.206499982,-5.145663163,-3.474349264,-4.254440098,-3.2576935,-2.9977756,-5.189647,-4.570801,-4.399113,-4.7991033,-3.2647417,-4.7303934,-4.11095,-3.9273086,-3.5926883,-4.3330173,-3.7973292,-3.8248842,-3.57
608,-1.460991522,-0.990290018,-1.8219999,-0.93133203,-0.640400009,-1.455484395,-1.226459879,-1.71664404,-0.50399435,-0.9113117,-1.1581165,-2.7966356,0.017872436,-1.0249451,-0.17738287,-0.55314124,-0.5816927,-0.7848177,-0.0769683,-1.207703,-0.909133,-0.14552495,-0.62
609,-0.845973969,-1.547179985,-3.0479999,-1.132112621,-1.823099982,-0.881782578,-1.384889185,-2.046697393,-0.94985557,-1.2048385,-2.33115,-1.5899595,-0.9035953,-1.2994918,-1.1222049,-1.4435395,-1.005933,-0.8392234,-1.2892213,-1.0903453,-0.8503511,-1.2171825,-1.36
610,-4.662282208,-3.893600022,-3.314,-3.027591086,-5.270500064,-4.496056444,-3.784266025,-2.604040239,-2.3439867,-1.796658,-3.800137,-3.6570463,-2.8964512,-2.6951957,-2.9124851,-3.231889,-2.5593817,-2.038404,-3.1696918,-2.751918,-3.0915365,-3.0134404,-3.03
611,-4.840807056,-5.285140834,-6.5206003,-4.277946447,-4.185599933,-4.813673784,-5.062570899,-5.769935012,-4.864606,-3.893389,-5.337408,-5.653716,-5.426737,-4.7417307,-5.861538,-5.4488344,-5.2747755,-5.194269,-5.0323,-5.108403,-6.3658633,-5.1311913,-5.26
612,-2.373497886,-2.240889996,-2.6399999,-1.913367578,-3.046309941,-2.351994733,-1.487439795,-1.853940566,-0.6876853,-0.99574834,-2.4391403,-0.7685737,-0.15728505,-2.1912715,0.31040442,-0.30169213,-0.38489807,0.18738937,-0.94605756,-1.1875509,-2.0744402,0.38849053,0.38
613,-3.937963545,-4.63501959,-3.682,-3.924504015,-4.606666671,-3.87921725,-4.474202149,-5.061510691,-2.9249656,-2.2075367,-4.436107,-3.6021538,-2.8206177,-2.6164958,-2.9718723,-3.0689933,-2.7802367,-2.4599767,-3.1578119,-3.175328,-1.5714859,-3.181822,-3.01
614,-2.222385305,-1.476699986,-1.1039999,-2.019360668,-1.326500046,-2.192939081,-1.75209984,-2.319504488,-0.9362884,-0.9050151,-2.0813813,-2.4518776,-0.6795382,-1.5962515,-0.82382256,-0.8821162,-1.2589116,-1.2376903,-0.96036553,-1.5943176,-1.4159194,-1.6951661,-1.17
615,-4.285406546,-4.278480043,-4.6426,-4.887709319,-3.575700045,-4.323015102,-4.608168151,-3.846110624,-3.5310228,-3.0487697,-5.081816,-5.587118,-3.289606,-3.20821,-3.3442101,-3.740289,-4.1986732,-3.88069,-3.92533,-3.4833195,-2.6577256,-3.3471062,-3.59
616,-4.040285675,-4.070690004,-3.9439998,-3.696492602,-6.016130004,-4.024210824,-3.966179402,-4.690316444,-3.9995618,-3.2900567,-5.0929055,-5.479328,-5.374095,-4.1996956,-4.841967,-4.9962125,-4.7090006,-4.3789196,-3.2708924,-4.388841,-5.448462,-4.389623,-4.89
617,-1.074098145,-0.843730002,-2.13,-1.107246357,-2.693900031,-1.046774881,-1.700747734,-1.853940566,-3.5086086,-3.5001469,-3.6464605,-4.21028,-3.2262988,-3.2422585,-3.187991,-4.17225,-3.5150359,-3.1583455,-2.2049139,-3.5217235,-2.1714265,-3.4786625,-3.68
618,-2.34553538,-2.343889989,-0.94200003,-1.58264365,-2.541019974,-2.291142589,-1.801775673,-2.164360358,-2.627722,-2.5907362,-2.3129394,-1.010422,-1.9777734,-1.3420775,-2.2278645,-2.4669712,-2.3325963,-2.3340774,-3.5186546,-2.6495974,-0.48516813,-2.1280792,-2.22
619,-1.453322913,-1.790039992,-1.982,-1.778072316,-1.416100003,-1.467253346,-1.147935605,-2.242573285,-1.9216886,-1.7657452,-2.5629802,-1.6370533,-1.5257537,-2.0586197,-1.4415851,-1.9322025,-2.0699844,-1.5106181,-1.438121,-1.5636842,-2.1260173,-1.3325799,-2.19
620,-3.544493822,-2.016751402,-3.44,-3.229864908,-1.059999943,-3.544214335,-2.688144413,-4.798515044,-2.21079,-1.5803399,-2.8955998,-2.9100218,-1.7518991,-1.7283753,-1.8263156,-2.1582026,-2.4388218,-1.871836,-2.3855155,-2.271022,-1.9436104,-2.3400853,-2.03
621,-4.726230411,-2.382163136,-2.464,-2.427345021,-2.412000003,-4.6185167,-2.779109985,-2.298657095,-4.7501554,-3.690673,-4.832129,-3.8356085,-3.8666935,-4.4953146,-2.570639,-4.5355144,-3.7026935,-4.176688,-3.834448,-4.8128037,-2.78992,-3.6551578,-4.19
622,-5.67518205,-3.858369976,-3.889,-4.843748332,-2.492600034,-5.527927597,-4.880498633,-2.604040239,-5.586785,-4.2696366,-7.2147164,-6.114854,-6.055316,-6.7826796,-5.1731577,-4.8738317,-5.2956686,-4.8531103,-3.4426558,-5.4738083,-4.4004135,-4.513602,-4.445
623,-6.80465303,-6.294710886,-6.2286,-6.744773205,-7.953285012,-6.76301186,-5.956053009,-5.984720953,-5.4792523,-4.4438972,-6.269304,-6.268091,-5.9039364,-6.4581375,-6.2526975,-5.6459417,-6.4405212,-5.782552,-5.8785973,-6.04005,-6.88458,-6.1650453,-6.2
624,-3.048160872,-4.520120074,-4.9614,-4.268513759,-4.883750067,-3.134295743,-4.547717213,-4.407258067,-3.7068005,-2.9776778,-5.238318,-4.9460154,-5.013839,-4.861691,-4.497953,-4.603134,-4.1465006,-3.988258,-3.2622468,-4.5768123,-3.5208526,-3.9967551,-3.955
625,-5.483730633,-4.091359887,-3.7595997,-4.727885627,-4.65379982,-5.512481343,-4.751601828,-4.120584877,-4.018901,-3.0477912,-5.6024003,-4.1655846,-4.40514,-5.5299864,-4.1887765,-4.9599934,-4.6001787,-4.2063465,-4.1138854,-3.8284147,-4.7263827,-3.7457693,-4.706
626,-1.423717826,-1.431487341,-2.2099998,-2.228792504,-2.074399929,-1.534910275,-1.694668173,-2.164360358,0.15277855,0.01907748,-0.7182713,-0.986221,0.537102,-0.45314267,0.62895703,0.00766547,0.46363902,0.2694888,-0.12878437,-0.28306645,-1.7833413,-0.9730933,-0.59
627,-2.147085183,-3.330239993,-2.9861999,-2.689900374,-3.550080004,-2.157442547,-2.634179524,-2.204276243,-3.881149,-3.57871,-4.750562,-4.1208735,-3.6102114,-5.0265164,-3.7704213,-4.1167808,-4.292448,-3.92087,-3.03696,-4.255861,-4.146068,-3.2656853,-3.796
